web-scraper-order,web-scraper-start-url,learning-results
"1740066455-1703","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116848/guia_docent","ST3.3-Produir un text de qualitat (sense errors gramaticals ni ortogràfics, amb una presentació formal acurada i un ús adequat i coherent de les convencions formals i bibliogràfiques) [comunicació escrita]"
"1740066455-1704","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116848/guia_docent","COE1 -  Dissenyar programes i projectes d'innovació i de recerca a l'àmbit de l'e-learning - COE1.5- Planificar la incorporació i ús de les TD, atenent el context específic, en modalitats diverses d'ensenyament."
"1740066455-1705","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116848/guia_docent","COE1.5- Planificar la incorporació i ús de les TD, atenent el context específic, en modalitats diverses d'ensenyament."
"1740066463-1706","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","SE2 - Generar documentació específica de naturalesa tècnica i/o didàctica d'acord amb els programes i projectes d'e-learning desenvolupats. - SE2.4-Analitzar els principals repositoris de continguts educatius, així com el funcionament de les metadades i els recursos que els integren."
"1740066463-1707","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","SE2.4-Analitzar els principals repositoris de continguts educatius, així com el funcionament de les metadades i els recursos que els integren."
"1740066463-1708","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","COE2 - Dissenyar materials, recursos i entorns digitals per a l'e-learning, atenent les necessitats de cada tipologia d'usuari. - COE2.7- Incorporar el desenvolupament de continguts educatius innovadors i la seva inclusió als principals repositoris."
"1740066463-1709","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","COE2.7- Incorporar el desenvolupament de continguts educatius innovadors i la seva inclusió als principals repositoris."
"1740066463-1710","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","ST3 - Explicar informació de forma clara i precisa, oralment i per escrit, a tota mena d'audiències - ST3.4-Construir un text adequat a la situació comunicativa que sigui estructurat, clar, cohesionat, ric i dextensió adequada amb capacitat per transmetre idees complexes. [comunicació escrita]"
"1740066463-1711","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","ST3.4-Construir un text adequat a la situació comunicativa que sigui estructurat, clar, cohesionat, ric i dextensió adequada amb capacitat per transmetre idees complexes. [comunicació escrita]"
"1740066463-1712","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","ST1 - Formular valoracions amb la gestió eficient de les TIC - ST1.3-Intercanviar resultats i valoracions en contextos acadèmics, científics i professionalitzadors utilitzant les TIC"
"1740066463-1713","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","ST1.3-Intercanviar resultats i valoracions en contextos acadèmics, científics i professionalitzadors utilitzant les TIC"
"1740066463-1714","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","ST3 - Explicar informació de forma clara i precisa, oralment i per escrit, a tota mena d'audiències - ST3.3-Produir un text de qualitat (sense errors gramaticals ni ortogràfics, amb una presentació formal acurada i un ús adequat i coherent de les convencions formals i bibliogràfiques) [comunicació escrita]"
"1740066463-1715","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","ST3.3-Produir un text de qualitat (sense errors gramaticals ni ortogràfics, amb una presentació formal acurada i un ús adequat i coherent de les convencions formals i bibliogràfiques) [comunicació escrita]"
"1740066469-1716","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","K2 -  Identificar les eines i els procediments per a la planificació, l'organització i la gestió dels processos d'ensenyament-aprenentatge en e-learning. - K2.4-Distingir els diferents sistemes i aplicacions de videoconferència, i les possibilitats d'ús en la formació virtual."
"1740066469-1717","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","K2.4-Distingir els diferents sistemes i aplicacions de videoconferència, i les possibilitats d'ús en la formació virtual."
"1740066469-1718","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST2 - Resoldre problemes complexos de manera crítica, creativa i innovadora en contextos multidisciplinaris - ST2.3-Avaluar la solució proposada amb un model realista i amb un enfocament multidisciplinari (trobar-hi limitacions i proposar-hi millores)"
"1740066469-1719","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST2.3-Avaluar la solució proposada amb un model realista i amb un enfocament multidisciplinari (trobar-hi limitacions i proposar-hi millores)"
"1740066469-1720","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST3 - Explicar informació de forma clara i precisa, oralment i per escrit, a tota mena d'audiències - ST3.2-Usar els mecanismes de comunicació verbals, no verbals i paraverbals per comunicar a l'auditori idees complexes i entenedores de manera efectiva [comunicació oral]"
"1740066469-1721","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST3.2-Usar els mecanismes de comunicació verbals, no verbals i paraverbals per comunicar a l'auditori idees complexes i entenedores de manera efectiva [comunicació oral]"
"1740066469-1722","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST1 - Formular valoracions amb la gestió eficient de les TIC - ST1.1-Tractar la informació obtinguda amb criteris de rellevància, fiabilitat i pertinença utilitzant les eines i els formats adequats mitjançant les TIC"
"1740066469-1723","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST1.1-Tractar la informació obtinguda amb criteris de rellevància, fiabilitat i pertinença utilitzant les eines i els formats adequats mitjançant les TIC"
"1740066469-1724","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST1 - Formular valoracions amb la gestió eficient de les TIC - ST1.3-Intercanviar resultats i valoracions en contextos acadèmics, científics i professionalitzadors utilitzant les TIC"
"1740066469-1725","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST1.3-Intercanviar resultats i valoracions en contextos acadèmics, científics i professionalitzadors utilitzant les TIC"
"1740066469-1726","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST3 - Explicar informació de forma clara i precisa, oralment i per escrit, a tota mena d'audiències - ST3.1-Construir un discurs estructurat, clar, cohesionat, ric i d'extensió adequada per transmetre idees complexes [comunicació oral]"
"1740066469-1727","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST3.1-Construir un discurs estructurat, clar, cohesionat, ric i d'extensió adequada per transmetre idees complexes [comunicació oral]"
"1740066469-1728","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST2 - Resoldre problemes complexos de manera crítica, creativa i innovadora en contextos multidisciplinaris - ST2.1-Seguir un mètode sistemàtic per resoldre problemes complexos amb un enfocament global en entorns multidisciplinaris (identificar la situació problemàtica, dividir un problema complex en parts, identificar-ne les causes i aplicar-hi el coneixement científic i professional)"
"1740066469-1729","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST2.1-Seguir un mètode sistemàtic per resoldre problemes complexos amb un enfocament global en entorns multidisciplinaris (identificar la situació problemàtica, dividir un problema complex en parts, identificar-ne les causes i aplicar-hi el coneixement científic i professional)"
"1740066469-1730","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST2 - Resoldre problemes complexos de manera crítica, creativa i innovadora en contextos multidisciplinaris - ST2.2-Dissenyar una solució nova utilitzant els recursos necessaris i disponibles per solucionar el problema."
"1740066469-1731","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST2.2-Dissenyar una solució nova utilitzant els recursos necessaris i disponibles per solucionar el problema."
"1740066469-1732","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","COE2 - Dissenyar materials, recursos i entorns digitals per a l'e-learning, atenent les necessitats de cada tipologia d'usuari. - COE2.6-Utilitzar de manera avançada la videoconferència al servei d'activitats formatives síncrones no presencials."
"1740066469-1733","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","COE2.6-Utilitzar de manera avançada la videoconferència al servei d'activitats formatives síncrones no presencials."
"1740066469-1734","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST1 - Formular valoracions amb la gestió eficient de les TIC - ST1.2-Elaborar valoracions, utilitzant les eines i els formats adequats que ofereixen les TIC"
"1740066469-1735","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","ST1.2-Elaborar valoracions, utilitzant les eines i els formats adequats que ofereixen les TIC"
"1740066477-1736","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116723/guia_docent","ST3 - Explicar informació de forma clara i precisa, oralment i per escrit, a tota mena d'audiències - ST3.1-Construir un discurs estructurat, clar, cohesionat, ric i d'extensió adequada per transmetre idees complexes [comunicació oral]"
"1740066477-1737","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116723/guia_docent","ST3.1-Construir un discurs estructurat, clar, cohesionat, ric i d'extensió adequada per transmetre idees complexes [comunicació oral]"
"1740066477-1738","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116723/guia_docent","SE4 - Emprar eines tecnològiques per al disseny i el desenvolupament de projectes d'innovació educativa. - SE4.2 -Utilitzar instruments i eines específiques en l'avaluació i l'anàlisi de mitjans i materials d'ensenyament."
"1740066477-1739","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116723/guia_docent","SE4.2 -Utilitzar instruments i eines específiques en l'avaluació i l'anàlisi de mitjans i materials d'ensenyament."
"1740066477-1740","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116723/guia_docent","COT1 - Treballar en equips i en contextos complexos - COT1.1-Identificar els objectius i les tasques de l'equip, i el rol de les persones que l'integren en contextos complexos"
"1740066477-1741","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116723/guia_docent","COT1.1-Identificar els objectius i les tasques de l'equip, i el rol de les persones que l'integren en contextos complexos"
