web-scraper-order,web-scraper-start-url,description
"1740100757-2003","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254119&any_academic=2024_25&idioma=cat&modalitat=p","Es tracta d’una assignatura obligatòria de caràcter pràctic clínic, que té com a objectiu que l’alumne desenvolupi competències en relació a tenir cura de les persones, la família i la Comunitat, tant en situación de salut com de malaltia. L’assignatura pretén que l’alumne mitjançant les estades als diferents centres pugui conèixer quin és el rol de la infermera, quines són les problemàtiques més freqüents i capacitant-se per mobilitzar recursos que li permetin analitzar, comprendre i aplicar cuidatges en qualsevol situació i en els diferents contextos."
"1740100759-2004","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254106&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
L'assignatura pretén introduir l’alumne en els aspectes bàsics sobre les necessitats i problemes relacionats amb situacions complexes de salut mental, en els processos de malaltia i rehabilitació, de la persona, família i comunitat. 						

La planificació de l’assignatura es
realitzarà de manera sincrònica o asincrònica en funció de les circumstàncies
del moment."
"1740100761-2005","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254116&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
L’assignatura infermeria en cuidatges crítics és de caràcter teòric i té com a propòsit preparar als estudiants en l’atenció d’infermeria en situació crítica; tenint en compte els problemes de salut més prevalent, les causes, els efectes, les formes d’afrontament i les necessitats d’atenció per el manteniment de la homeòstasi durant els trastorns que posen en perill la vida."
"1740100764-2006","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254118&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
Es tracta d’una assignatura obligatòria de caràcter pràctic-simulació que té com a propòsit preparar als estudiants en els procediments, valoracions i cuidatges més habituals a la pràctica diària del pacient crític. La recreació de situacions reals de la pràctica professional potencia l'aprenentatge de coneixements, habilitats i actituds que l'alumne ha d'adquirir abans d'entrar en contacte amb pacients i famílies. A més les pràctiques en laboratoris de simulació permeten a l'estudiant un aprenentatge progressiu de les competències clíniques en un entorn lliure de les tensions que produeixen les situacions reals. La recreació d'un entorn protegit permet a l'estudiant la possibilitat de fer les repeticions necessàries per adquirir l'habilitat."
"1740100766-2007","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254120&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura obligatòria, de caràcter pràctic-clínic te com a propòsit preparar a l’alumnat en l’atenció d’infermeria a la persona al llarg de tot el cicle vital, en els diferents contexts d’atenció (Primària - Hospitalària). Integrant els coneixements, habilitats i actituds adquirides en les matèries teòriques."
"1740100768-2008","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254121&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
L’assignatura infermeria en situacions crítiques és de caràcter teòric-pràctic i té com a propòsit preparar als estudiants en l’atenció d’infermeria en situació crítica; tenint en compte els problemes de salut més prevalent, les causes, els efectes, les formes d’afrontament i les necessitats d’atenció per el manteniment de la homeòstasi durant els trastorns que posen en perill la vida."
"1740100771-2009","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254122&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.En el procés d'aprenentatge de l'assignatura, l'estudiant té assignat un /a tutor/a que realitza tutories individualitzades durant l'horari de pràctiques, guiant a l'estudiant en el seu aprenentatge tant en l'aplicació de procediments, en la observació, en la vigilància, en la reflexió en acció com en les actituds que es precisen en la relació d'ajuda, la interrelació i la integració en l'equip professional multidisciplinar. La professora coordinadora de l'assignatura atén consultes de forma individualitzada d'aquells alumnes que requereixen orientació de pràctiques, o tenen dubtes dels tipus d'activitats a realitzar, o necessitin qualsevol tipus d'orientació pel millor desenvolupament de les seves pràctiques"
"1740100773-2010","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254123&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
Les pràctiques clíniques en unitats de psiquiatria i de salut mental, tenint com a objectiu que l'alumne desenvolupi competències en relació a tenir cura de la persona, familia i comunitat en problemes de salut mental. La relació terapèutica és l'instrument bàsic en el rol de la infermera de salut mental. L'assignatura pretén que l'alumne pugui conèixer quin és el rol de la infermera, quines són les problemàtiques més freqüents i capacitar-se per poder donar resposta, adquirir habilitats d'observació, comunicació i gestió emocional."
"1740100775-2011","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254301&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures. El Treball de Fi de Grau (TFG) suposa la finalització dels estudis de Grau en Infermeria i permet a l'estudiant mostrar les competències adquirides al llarg de tota la formació integrant coneixements. El treball consisteix en l'estudi d'un tema vinculat amb els sabers assolits en les matèries específiques d'infermeria, això implica que el marc teòric del treball contemplarà la visió humanística de la cura i estarà vinculat a una de les àrees temàtiques que es proposen en l'assignatura. El contingut del TFG pot ser divers: des de l'abordatge teòric d'un fenomen fins l'aprofundiment d'una intervenció pràctica entre d'altres."
"1740100777-2012","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254203&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre acomplir aquestes mesures.
L'assignatura es realitzarà en modalitat virtual.
El nen des del naixement es caracteritza per un continuo desenvolupament, creixement, maduració i evolució, per aquesta raó canvien les seves necessitats contínuament. Quan el nen pateix alguna alteració física, psíquica, intel·lectual o al seu entorn i família i ha de ser hospitalitzat, es presenten una sèrie de necessitats que la infermeria ha de donar resposta mitjançant intervencions adequades a cada situació. Situacions que treballarem al llarg de l'assignatura capacitant a l'alumne en el maneig inicial del nen hospitalitzat."
"1740100780-2013","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254202&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures.L'assignatura es realitzarà en modalitat virtual. Els exàmens es realitzaran de forma presencial, cadascú al seu campus. 
El nen i la seva família, en el sí de la comunitat es desenvolupa en un mon de característiques especifiques. En aquesta assignatura s'aprofundeix el paper de la infermeria en dos aspectes molt concrets i pràctics per poder treballar amb infants i adolescents en: - Les consultes d’Infermeria Pediàtrica dels Centres d'Assistència Primària (CAPs) on es realitza les revisions dels nens des de la prevenció i per a la detecció precoç de les malalties, amb possibles canvis generats per el Covid.   - Centres escolars com Infermeria Escolar dins del programa d'Educació per a la Salut 
on es treballen aspectes de alimentació, sexualitat, trastorns psicosocials i drogues."
